Id,Prediction
374225123620629582,1
376584008813722771,1
380739645954415045,0
381587514111069304,1
383289192197534134,0
386213960614782399,1
386834319335973825,1
386846488216850453,1
387881537048057955,1
391837903948089683,1
392028879237347650,1
395662613078325437,1
396360108919821714,1
397309098564097668,1
400586033886663897,0
401321256843912317,1
401837222281359729,1
404071357843714612,1
405408613286001394,0
407940384603614963,0
408273767680672668,0
411438348062670904,1
412978223672039617,1
415339520150518551,0
417862655136661994,1
417907349203294167,1
417953352223078471,1
419866369242703967,0
419877385056348732,0
420581536855551841,0
421475050617003446,1
422000341299594939,0
422311489596058096,0
424108475657999905,1
424136680975036412,1
425518176046600792,0
426683927184634422,0
427999724432822204,0
428103601560838705,1
428465396704536308,1
430174761733070386,0
430487510188005284,1
431325119656335324,0
431603016289423764,0
431648211356045648,0
432110513080304873,0
432668015519610935,1
432713948264253085,1
433180398265042563,1
433324092979502734,0
434122169468810940,0
436619576458445109,1
438449536023000005,1
438651004598899434,1
441373544994048506,1
441596974548155937,0
442137762436553219,1
442778648781821623,0
445068143626425375,1
446073441800848358,0
446564617105747043,1
447503532759271656,0
447814082686829551,1
447823040032928565,0
448325017500037969,1
449270792995520387,1
450798668585207350,0
451811063248725446,1
452536780283745407,1
454700338919125684,0
454800335999986397,0
454936704581548575,0
454999519893505350,0
455126855371508472,0
459514542460068211,0
460771174806159567,1
461255187793189142,0
461466878685807030,1
462697115068969692,0
462875616854868431,1
464856370017631775,0
465824638763428288,0
465902645883077124,0
466011230130258317,0
466891157491677334,0
467350878167721334,1
467528079845931266,1
468396213255358709,1
468988800717857551,1
473291478608087600,1
473634849539225453,0
475355367903230085,0
476407931799459033,0
479379303283776110,0
479639557616101862,0
480596246112264995,0
481626288133867428,0
483498130844889258,0
483719808913300734,0
485296276067204627,1
486383618239178871,0
486821598078473393,1
487491170995763655,0
490433713048484172,1
491051774141679057,1
491882924821375230,0
493046643937201070,0
494396416698814897,1
495235974784604643,0
495335081994887918,0
495565695435089037,0
496821145065626024,0
497138972964677821,0
498026601047940629,1
499223178273144019,0
503503844877412800,0
506128110665086965,0
506263929182359456,1
507457345649320546,0
507566791109998301,1
507842681700171364,1
508882802470350576,0
510952990948662454,1
511857922682475346,0
511884251580011922,1
511936748668028214,1
513564860047456334,1
514573998534297026,0
517058613613492174,1
517923027708630946,0
518464229368755327,0
518611355576050244,1
520947796038998782,1
521021832397310564,1
521720559508572696,0
523087796075926788,0
525894958042744238,1
527162210257667789,1
528357628357268113,1
528546586019740961,1
530910033067613187,1
530998603141317862,1
534384493884705358,0
535373230307170047,1
536708746692192162,1
536711655913372226,1
537525012229752804,0
539680413580010104,0
540600174017521782,0
546857088842356672,0
546904060486783027,1
546941620169203676,1
547529341868007452,1
548325850280001613,0
549036320376435569,0
553641193062151609,0
553870589735610046,1
555452718364481758,1
555667722847252852,0
562575372173170454,0
562658769129299432,0
564530369111533075,1
565003936825217949,0
567130768994063832,0
567783090571923530,1
571012470690979676,1
572303498332900385,1
572400228079948482,0
572621155217323843,0
573803738397137322,1
576614013597775859,1
579084947149677779,0
580114372549147371,0
580145674553716806,1
584551609342440386,1
585342839373201538,0
586256905571643146,1
586721667715165019,0
588045036811183038,1
588694949130254068,1
588837420698912950,1
589895734540692834,0
591417514630674803,1
591430965115954197,1
591702023806782770,1
593245784292973465,0
593745093608883716,1
594474953470353999,1
595490041917572827,0
595884889531470333,1
599012493627212967,1
600276207630358296,0
601868314334281397,0
602200291845745950,1
603522412860386977,1
604780516528787444,1
605017644821772377,1
605767500149500617,1
605941231280428601,1
606402217083310257,1
606803655451711018,0
607169667413293438,1
607702553498866258,1
608415072298321468,1
609920540280470894,1
615432819461352553,0
616474100593632305,1
617699604368465468,0
617811744716770552,1
620086925049757457,0
620584301096499495,1
627446578925036012,0
628383296424828665,0
628663726639949636,1
629523996217789295,1
632584895468561950,1
633122484438415694,0
635375855943624846,0
636300356923382687,1
636612355793624472,1
636753359811142710,1
637275216006159057,0
640193970452344113,1
640516518430131629,1
641396931190593644,0
643065432956076592,0
643195220547915835,0
643551084186618203,0
645066612653775593,1
645890113237752337,1
649062936370127687,0
650434791206076897,0
651327842322066097,0
652224357603433980,1
653589212260046150,0
654227246610727847,1
658677543997052946,0
659008807961155115,0
659952619731482870,0
661227167260842696,0
661488244961532951,1
662318498505006818,0
662439308941867867,1
663225501641882930,1
663959913370782945,1
664689043395443653,0
665677383959488495,1
665945543996701468,1
667651030132652707,0
670436444947016536,0
670724778698688652,0
672297572708452595,1
674744632794662846,0
675799521156087294,1
676329442516919097,0
676621678306414654,0
677967110346449867,1
678748050120495131,0
679402210403203786,1
683513579361790414,0
685556788477659901,0
688113008059820730,1
688685112951148196,0
689684620521478746,0
689838170787078430,1
690703883893633843,0
690773015748837440,0
691333092590427829,0
691350073939959414,1
692587706745895737,0
692630692831106152,1
692631305248986888,0
693200628243408631,0
694236723437803144,0
696735409933039045,1
696760290963583384,1
701204320743454433,0
701421129358489201,0
701755374908849022,0
701856486950807695,0
701865898614480012,0
704793242966733023,0
707505206959918783,0
709714655051137937,0
710072011377299971,0
714186801936925454,1
717586814226199091,1
719695195693078737,1
722245545984472377,1
723982045100393565,0
724561300243656848,1
724582720207174417,1
726889469000472584,1
728258252921209689,0
728327692373014050,1
730105823003177220,0
731938923789807098,0
733067675210979807,0
733915392592366146,1
737078026173845861,0
737718289256431779,0
739312862561180842,0
739473196857333865,1
740142032319701331,0
741394470295851408,0
741713589853827679,1
742170676014965401,1
743507991148633901,0
744627936958379360,0
745080969283470224,0
747315267753613191,1
750521031818269251,0
752323495447831294,0
752909810504814710,1
753010972256034406,0
754378254302080085,1
758592405761133065,0
758993032814335689,0
759370806295389690,1
759502216051028862,1
759838868708667987,1
764248275983607068,0
764985973324290128,0
765597166830123701,0
765624822808687121,0
766123615422724376,1
766887384424191874,1
768705815316103508,1
769599358927999262,1
770460834208331692,0
770644041950918711,0
771201012613846985,0
772866437573686923,1
773038133903162927,0
774334828730852514,1
776808680564167680,1
777923396786251382,0
778064295876025785,1
778275711250489622,1
778726391224540074,0
779526582060171620,0
779683891749703925,1
779790128799816112,1
780048597376007545,1
780260549502859908,0
780453986129144854,0
781491995208269192,1
785714306461268041,1
785883347729635465,1
788870044687554094,1
789478923188705507,1
790925918670109086,1
791584703846039445,0
793576132668554681,1
793623468849501621,1
793850703362161605,1
794068075887468007,0
797604099295341304,0
800950534949086699,0
802428075039713559,1
803056060341065146,0
803553383631835086,0
806182368478082413,0
807019517143852363,0
808667987668521838,1
809008460821969011,1
809575561206148438,0
811397201006592200,1
812678131529734437,0
812752981613215700,0
815905395479287437,0
816841323382713317,0
817638047111406422,1
817705627048562663,1
818336360658902429,0
818336986944923059,0
818902460960283746,1
820708112298359332,1
822392067613426149,1
825995770668873660,1
827854336334952879,1
828057001499143009,1
828170104316103665,1
828776003707303080,1
831212257250171526,0
831411616548168821,0
833744755538350913,1
834043009335461659,0
835991565809673434,1
836246187324572513,1
836518886630282607,1
836924170867386378,1
837509037547556984,0
838396715434809633,0
840160136945575023,1
841154217104852742,1
841961497951393956,0
842505797277759214,0
842932115114144681,0
843073280429075628,1
845955942513730159,1
845992554226665951,1
846592251584329376,1
848217988360951209,0
848603674325917620,1
849124385528820742,1
852822804400740124,1
855142194045912721,1
855651364570199309,1
856982458668838447,0
857465759570182336,1
857896141224196380,0
858775391103094036,0
858982209112994772,1
859042964841433679,1
859182420610907322,0
860780165587806935,1
860868854648072233,0
862711515081552910,1
863249256096393752,0
863334511110740496,0
863642306895888467,1
865464071703518529,0
867444225111409213,1
867935619318580939,1
869820000325615056,1
871190060784148145,0
871647608783815480,0
872498183896126405,1
872538967529298183,1
872625580249191919,1
874538691173751639,0
874975667674715408,0
875353487127475622,0
875393742038653705,1
878856751392829227,1
879308400684416989,0
879717806615911536,0
879887424863172407,0
880776620041022682,0
883009903349189314,0
884885428738880566,1
885338692969331460,1
887600985006350289,1
889664701245803521,0
890234881812875501,0
890580552619922879,1
894793683987737277,0
896841412023429337,0
897680802358281549,0
899204210626176636,1
900522915215115597,0
900619490140276313,0
901848585544557662,0
902886925033048850,0
903414447340251728,0
903513173868895179,1
906117810855414866,0
910066007530065990,0
910878380691888869,1
911148505363446565,0
911272820526014431,1
911566100563005537,0
911918471659671795,1
917024185874874567,0
918208652511391428,0
919970837901639429,1
924029219788393298,0
924215952430180483,0
924329335603070969,1
926272281470403157,1
931376041693686806,0
931448799516918426,0
933296214689927230,0
933526126078021557,0
935787532023954323,0
937797447554095004,0
942257054729614399,1
942727191155473476,1
944254153511091994,1
946781095492855363,1
952753123634567391,0
954045634456035058,1
954509549620812133,1
954553596144187725,0
955011231109727706,1
956791933071982012,1
958125979532657117,0
959459593049435304,0
959516813184102125,1
960648826507291791,1
960709721172178247,1
961608909406199191,1
961681253809964186,0
963355121377976567,0
964511385567337683,1
964718920712070914,1
965667298783232030,1
965691838211667154,1
966406231649994689,0
967069606962132750,1
968559143124475055,0
970345030864205454,0
970785768400300246,1
970826032331760056,1
974004427512192475,1
974398306443045760,1
978341519727271818,0
979226770915638457,0
979553732272670674,1
981854737206589151,1
982911934398353159,0
985220781525080493,0
986113523468195660,0
987111438981382817,1
991787481312215042,1
993345746271750922,0
994584176299114075,1
995106450299228632,0
998242694920862988,1
998430790665270629,1
998874199720562790,0
999393047829192809,0
999792320956000361,1
1000129934698952777,1
1000596050282054272,1
1001443658214670852,0
1002005364967427489,0
1003051533750570260,1
1006040775913090333,0
1006302725793979099,1
1008687635857221423,0
1010583401108448149,0
1010837800239447791,1
1012726480727899498,1
1012809731206088957,1
1013695391217975019,1
1013784522890542193,1
1015424299767958563,0
1018196501717765016,1
1020069594321594923,1
1020146194735827277,0
1020960710021235899,0
1020999609216729363,0
1021935068543836878,0
1022175201079509073,1
1022734310118757003,1
1022976574324429897,0
1023516900101936002,0
1024876564929211475,1
1025206817738583488,1
1026433665397593744,1
1027149687505863455,1
1027654154981327091,1
1027654868856797086,0
1028099891432632766,0
1029056655750812518,1
1030843921799524583,1
1030963697185282031,1
1031376041772448153,0
1031960831422520002,0
1032598279476893999,0
1033983077580848881,1
1036026178969275680,0
1036246456407363872,1
1038793592465579941,1
1040417533745639054,0
1041565927860515568,1
1041977957990567583,1
1042112558969008178,1
1042649846876015752,0
1043802702284921941,0
1043976004514791355,1
1044530194581112965,0
1045762468947951249,0
1047399574153602742,1
1048162972204345782,0
1050990888328163925,0
1053655175149369101,1
1057819907744288598,1
1061173311000211431,0
1061597907302256110,1
1062717274093322811,1
1062799903265395178,0
1063338901039284185,1
1064858522001614733,0
1067481451563442337,0
1067542389212304191,0
1067668779345631644,1
1068110500866253232,0
1070566142353477595,1
1070787748232550707,1
1071840591200589414,0
1073928770487043346,1
1075413667475082404,1
1075423955308914993,0
1075680343029083026,1
1075903076910430336,1
1077082307920659452,0
1077327710912443010,0
1078249348835808115,1
1078413391272981340,1
1081493603911444372,1
1081517126672622250,0
1083665170919472908,0
1083689135383493398,0
1086995390866061771,0
1089481280748181886,0
1089849053795354104,1
1091950156997873946,0
1092097265149443428,1
1097382263337547476,0
1097613939674591506,0
1097889102988715357,1
1099156889224910815,1
1100417359465291958,0
1103483202558883549,0
1103799155455956293,0
1106496004835455631,0
1107707867760020617,0
1110928728409923427,1
1112047551145236856,0
1113648740363093056,0
1114836587170091729,1
1115638474885151660,0
1116293309180944643,0
1117991880178384076,0
1118117954771511523,1
1118210783875650172,0
1124485205185653102,1
1129136498244709795,1
1129196562007767166,0
1131388877143258490,1
1133555343039590009,0
1133712628132348032,1
1134394663151199952,0
1134795067106502572,1
1135455222180372380,0
1135646741424830690,1
1135821026803512430,1
1136798060181133293,1
1139380114360955762,0
1139404674213125212,1
1139419956706227929,0
1139921693843469799,0
1140691678787264310,0
1144450456047900826,1
1144614607114981428,1
1145217739149037707,0
1147797540795502039,0
1149376766120251205,1
1153014552331730766,0
1154130819449263005,1
1154199940753073269,1
1154403837077969445,0
1156547227180566762,1
1157671755151034112,0
1158421898168046784,0
1158843581481895132,0
1159800835650649976,1
1160204692144934145,0
1162875615200323205,1
1164819473921668943,1
1165778262693881594,0
1166835584788744041,0
1167051347587549723,1
1169122144053795672,1
1169237726104984505,0
1169469971197050057,1
1169570847283292082,1
1169646426672619948,1
1169769882541892341,0
1170143181839907692,0
1171692620719431968,1
1171851808206374350,0
1172307562955610927,0
1173109548077704043,1
1173790035314184132,1
1174516648190068399,1
1175075560085241637,1
1175423043733297965,0
1175974571921119159,0
1176789153316150770,0
1178750872514043195,0
1179107942789999691,0
1179315941672742806,0
1180599265721467212,1
1182005158404495727,1
1182818248692752255,1
1184499460648772597,1
1184574413884378587,0
1184900743425376463,1
1188368580451737278,0
1190309683533118836,1
1191121904881442270,1
1191285726649000648,1
1192051093880561490,1
1192893501228858038,1
1194641826797117585,1
1196469623447683906,0
1197489658023745199,0
1198917536995655357,1
1200255236351171258,1
1203968068951312521,1
1203982769965558627,0
1204053296285080689,1
1205310132384296442,0
1206838415317426541,0
1208395704994675300,1
1212009434545347323,1
1212340228578871756,0
1214100592974021235,1
1214580031855834332,0
1219207163672985269,0
1219264309252567992,1
1219501877914858930,1
1221313602573694346,1
1223182166097270834,0
1223708237025695622,0
1223947867472834663,1
1226083819214444053,0
1226410552896990590,1
1229475561593331210,0
1230064533033332325,1
1230217889380090202,0
1231791574187097373,1
1231964276230848423,0
1231984309174695436,1
1234441868774640340,0
1235872049854011869,0
1236001013331394323,1
1236624773540887742,1
1237359521891643690,1
1237693203647515557,0
1241097477343630420,1
1242148221990732748,1
1242518390163473807,0
1244435281143915095,1
1246052105939060116,0
1246823471371213155,0
1248242523977187553,1
1249854525404934114,1
1250156566455302309,1
1252634128820158296,0
1253409841709027420,0
1253786269649736801,0
1255856250313605992,1
1256430894641264882,0
1256453153758631813,0
1257052773636250605,0
1257078027642349541,0
1258055388105572345,0
1261387630126697868,0
1263330812573735104,0
1264684040708719260,0
1265228743604822122,0
1266017461594409161,0
1266292864034217112,0
1266813495339867594,1
1267311960066378968,1
1267613039906266036,0
1268862565634996258,0
1269072618397232924,1
1269096402426243895,1
1269785629842351276,1
1271183831328233048,1
1272520178688658647,0
1272908867230592101,1
1275220668195856472,1
1275727169380921586,1
1275788976178927974,0
1276117340438693709,1
1278429638443930989,1
1278821516491910098,1
1279231816130698938,0
1280175167685581596,1
1281541530207694040,1
1283780108896950703,1
1284233102420798716,1
1284615121208373480,1
1286095813935313043,1
1286870951409854105,1
1287642641824916159,0
1287929410859828108,0
1289148665216162336,0
1289991429545649819,0
1290482790335192208,1
1292381450030038401,0
1296342769467818716,0
1298433006466814535,0
1298698609868732265,0
1300360153658862267,0
1301931832318898882,1
1301987087437265908,1
1303153557193727906,1
1303282250872019712,1
1303301597632266604,0
1305572406610105792,1
1305737487792078957,1
1306911241510434549,0
1307327933610730075,0
1307379785241844889,0
1307954878029912360,0
1309176277922365850,0
1309828686811047360,1
1311575686789130087,1
1313051308550402293,0
1313490223846489789,0
1313644421899265297,0
1315192264731047759,1
1317014940172266783,0
1318530137695235408,0
1319168383074795703,0
1319848063963331548,0
1322039533753804490,0
1322565168037344598,0
1326404900105936171,0
1326838356655980401,1
1328627942327725336,0
1329397701343752812,1
1330715660924794242,1
1331549559224374755,1
1331944913371979132,1
1332061095221978411,1
1334304014238034898,0
1335929575775885652,1
1336946464078774341,1
1337420971124678495,1
1337695282285056504,0
1337864055616008843,0
1339384370345847899,0
1343379015262970455,0
1344283383266328865,1
1344306958375997559,0
1345755199872784204,0
1345975971254523318,0
1347181981344032516,1
1348887183973877857,0
1350938248418832333,0
1351047605613861614,1
1351155351939580810,0
1355293210665708537,0
1356080369072039575,0
1357300877093987246,0
1358369555254812346,0
1359289321696540966,1
1359567209151865279,0
1361557766062992609,1
1364518343553787146,1
1364853768787826286,1
1367107273812165597,0
1367650585587792251,0
1367686308618542191,1
1368468455106727849,1
1368791981694917056,1
1369766648626002148,0
1371701118526095646,1
1372961877609425044,0
1372989354979512718,0
1373131670424007638,1
1373177426578075598,1
1374922098087940140,1
1378525795522559851,0
1380413968861166394,1
1382911436762116785,1
1383595874322426365,1
1383982129079487644,1
1385363953857826336,0
1386815084895316905,1
1387696384201278052,1
1392733790272130556,1
1393059427530516766,1
1394749162695381363,0
1395183072850371914,1
1395827298510828474,0
1398083328816480952,1
1398587491784599734,0
1398759265514305369,1
1399079750066859739,0
1401868970165721581,0
1402835523433421809,0
1406218210256475753,1
1407049406107799861,1
1408990684598635177,0
1411455694713215183,1
1411896621559358234,1
1412052334493540644,1
1412487209077469218,0
1414466093529717250,1
1417500540677908242,0
1417647462662876078,0
1419910635582187744,1
1421665778165020199,0
1422692174288116295,1
1422856573748685242,0
1423257871565111181,1
1423700345226746683,1
1424518636165743284,0
1426076249172154595,1
1427115413111216086,0
1427399071333034088,0
1427529153864327937,0
1429152732863018028,1
1429630508384196431,0
1430591853713766441,0
1431492805262110091,1
1432061160718583920,1
1432294116930226786,1
1432510762034605761,0
1434386512295862728,1
1434467825166714164,1
1434757911887404039,1
1435777765459926570,1
1435951489621572248,1
1436672568955360185,1
1436917382047379791,1
1438095960152079208,0
1444345296072839619,1
1445518911116938225,0
1449188968511252394,0
1451378920598527851,1
1451560338072894978,0
1451946442821698575,1
1454290791290587600,1
1455789941098857494,1
1457798035030492633,0
1458887468788712768,1
1459602459641111828,0
1460828654421782834,1
1461477501022073884,1
1462026503016652943,0
1462621879869867878,1
1465643998810728684,0
1465814734912786152,1
1468583243111994029,0
1468625983039622198,0
1468757643800351476,0
1468858229584336458,1
1469739484960730450,1
1472480732768292387,0
1473557950210759313,1
1474434824644044634,0
1475713177399491871,0
1476867210520021083,0
1477243521703428500,1
1478733500412678516,1
1479287008957096535,0
1482231548139917907,0
1482422586800579559,1
1483879775095476152,1
1483926253756152429,1
1484299803178393767,1
1484478669333784490,0
1485494840940308091,1
1485565989518006047,1
1486227072317351641,0
1488820140711174924,0
1490073013733701868,1
1490298243629272470,0
1490868933871782467,0
1492148262578057679,1
1493136817072891391,1
1494903521033438357,0
1495649804238080817,0
1495666030135460639,1
1496353663039997519,1
1497158222993255343,0
1498250695762650809,1
1499084476383921266,1
1499552298411464209,0
1501463358873216753,1
1502095212911202778,0
1502401452063623102,0
1503192245531124630,0
1503277683943407260,1
1503560513101693470,1
1504492796429644847,0
1504647320091832547,0
1505271105752782210,0
1507386678975201043,0
1507475148145772910,1
1512809284661559352,1
1512886592258203318,1
1512897128959420620,1
1513317823294482927,0
1514510481764794998,1
1515051224149382627,1
1516796327185949722,0
1517582598130069314,1
1519504277077256944,0
1519591681596835833,1
1521164539009343151,0
1521861818974232652,1
1523128491115210048,1
1523730542116219182,0
1523774053108998733,1
1524064290888042793,0
1524865617888572866,1
1525486098519688466,0
1525553105459268701,0
1526767503609444900,1
1528691154277767013,0
1529517717260009269,1
1529716472692074955,1
1532373780558926801,0
1532572065215849931,1
1534197935542087451,0
1534872608776724403,0
1537318003824682602,1
1538160230418524067,1
1541478662999199684,0
1542470780384975303,0
1543408380069042589,1
1547284994179417594,1
1549258395701104294,1
1549683811708834554,1
1549751055997824876,0
1549763716311312795,0
1549863144656688834,0
1551770943682414797,1
1551870168310504103,1
1553202675230380682,0
1553720309622780208,0
1555694928119831290,1
1558134646552103236,1
1559544215161738089,1
1560995915941939816,0
1561656515582672659,0
1562472727704252261,0
1562599517618542747,1
1563171774775951815,1
1563755659049699098,0
1564308397356833588,0
1565697614238949000,1
1567743698986941672,1
1568207839110649899,0
1568244953386783103,0
1570527734166996396,0
1570978653659861735,0
1571347437872663955,1
1575293332342298329,0
1575825398202723070,0
1575942669211543336,1
1576233234003262351,0
1577690193671910159,1
1578048195164276958,0
1578839410247921595,0
1582805725773944179,0
1583116466475688555,0
1583848613242994087,1
1588191981386579837,0
1589321399964490676,1
1589346190025031875,0
1590196936985142681,1
1590483317716472064,1
1591230468347876502,1
1592897613548051134,0
1594610149103799097,1
1595211942362916352,1
1596380388048387247,0
1600022813060874756,0
1601124018547936264,0
1602331111013850131,0
1602411285415887600,0
1603416063457081681,1
1605386501410329408,0
1605795347335852839,1
1607141611539031246,0
1610254759268956870,0
1610523725761629587,0
1611855984316781667,1
1612357801063628281,1
1613574373474789432,1
1613955782110019905,1
1617846998667905447,0
1618364730891302869,1
1622505485394828832,0
1623127851224049929,1
1624592229218826136,0
1625126801171672614,1
1626563069284854183,0
1626611514803500129,1
1627089846076154019,0
1630424084667823746,1
1632646838965012037,1
1636375018112591362,0
1639288920247987239,0
1639779396486470019,0
1641439887740623733,1
1641976394059054451,0
1643844887765909094,1
1645000280189124749,0
1645005033479118508,1
1647284893680417590,1
1647942280808379660,1
1648198134190304366,1
1648934109689948207,0
1651044335645338874,1
1651704962752464053,1
1652368339178562062,1
1652476496362144902,0
1653327666717377219,1
1654280409327936577,0
1656279087553438870,1
1658336186389606475,0
1659232463918393153,0
1659896978521278182,0
1660895405875130677,0
1661070657238334994,0
1664401582250005658,1
1668310214578814223,0
1669021341073815833,0
1672975190048693056,1
1673339528202115858,0
1676620697112362806,0
1679308777767842295,0
1681840779779048775,1
1683663552725267827,1
1683813888664694956,1
1684249656376517335,1
1684308733174750328,1
1684715382472508020,0
1685301779601337062,0
1685331975672979405,0
1686483661295124653,0
1690383157238141172,0
1691790927230551461,0
1692628573695627643,1
1693351658369425951,1
1695061521822360994,1
1696174376987437858,1
1696338080718156931,1
1696521919360793185,0
1697610855747623335,1
1697801040932367252,1
1699051473160641953,1
1700423129927348881,0
1703513726424281047,0
1703642237868883414,1
1707878166235457552,1
1708422077855608855,1
1712313985942054419,1
1714024341767353334,0
1715454959066379745,0
1716539708167311684,0
1718103403862993794,1
1718125567715395163,0
1719189779880468797,1
1719290073793884725,1
1719337119394816535,0
1720066798529356317,0
1720330829700051983,1
1720445265766609982,1
1722666393107741905,1
1722682682621973959,1
1725592911918889473,0
1727937972048988277,1
1728169388692162559,0
1730807671813412061,1
1734136622490888253,0
1735019038940509178,1
1736315855922974195,1
1736797981032916888,1
1737090426857928441,1
1737678348873243427,1
1739536500521716668,1
1739573682597310942,0
1740235140770655877,1
1740478419388597746,0
1742142247787008165,0
1744487327732505470,0
1746319645696116188,1
1748537149419252018,0
1753571222109359423,1
1753878309643368347,0
1758500458772351588,0
1759058600512920069,0
1759526285108682914,0
1761068897532121280,0
1761526739432791655,0
1761848570837347795,1
1762167794569012440,1
1762307486622957533,0
1762359474465076603,0
1766300091456959590,0
1767233159907952675,0
1767291566274346698,1
1767616768706867079,1
1768123367646102770,1
1768309840641670465,1
1769083556504077444,0
1771069641434669652,0
1772143498419215069,0
1772330354276598476,0
1777867630051846665,0
1777910343569660797,1
1777985563980820656,0
1782178576563179619,1
1784328528106257640,0
1789082247857401861,1
1791311848931568445,1
1792104686320162579,1
1792228611148006222,1
1793561356027720580,1
1794241049269660214,0
1794561189409475408,0
1796358557910800691,1
1796406964328587470,0
1797861186287610114,0
1798349620017775590,1
1799888360960075959,1
1800929067703705905,0
1801862499550383620,0
1802582547490707596,1
1806814531599782205,1
1807965457180398145,0
1809404148662534920,1
1809414095530476782,1
1810608389669817286,1
1814216950030296054,0
1814360502501465103,0
1814526177526134697,1
1814984817254036302,0
1815268711275113958,1
1815625305341783222,0
1815906246643129637,0
1819042386597745134,1
1819213435827931830,1
1819460419230993386,1
1819470912195003717,1
1819589051032055740,1
1819654232960200341,1
1820031830310299440,1
1823319645413315540,0
1824534118117384107,0
1826370847437744560,1
1826423833377798756,0
1827575083718067520,0
1827739255096458883,1
1830763491143191331,1
1831013291852989916,0
1832768129326946952,1
1833001148626802547,1
1834699366172269602,1
1834797550415414500,0
1835776627221668080,1
1835821028976519135,1
1836264538890048777,0
1836936289293824750,0
1837309501874792717,0
1837411416311134051,1
1838079334882037750,0
1839444484305596413,1
1840116424297923632,1
1840616904838305750,0
1842820090924362795,1
1847992439132247399,0
1848443992047256939,1
1849406137106913326,1
1849673933278072768,1
1849702965205768541,1
1850021405994288406,0
1850136708289850727,0
1851101151681242875,0
1851156136214889509,1
1851399295810911990,1
1852680810315551323,1
1853531977090040187,1
1853649223553809905,1
1853857344774461690,1
1858601840746769934,1
1862260052727669766,1
1868538192585434477,0
1869076473015147734,1
1869717711137055870,0
1871157021048314810,0
1871230898507486755,0
1872071725899774718,1
1873116485929820539,0
1875433779775674717,1
1875637587450300680,1
1877749045938301994,1
1877870707980191081,0
1879272270114108452,1
1881448222098270067,1
1881787808703119268,1
1882611171261724139,1
1882782840145031878,0
1883434075733836353,1
1883769286621311391,1
1883828072609371796,0
1884386162435688775,1
1884836537569455756,0
1885869012757448604,1
1886252113349964863,1
1888257088649954424,0
1888411485675705168,1
1889843350427083621,1
1890063072683775158,0
1891401462683864727,0
1891834748035221939,1
1892214779375273086,1
1893432027597511500,0
1893438318370844444,1
1893791134895068135,1
1895265851341018510,1
1897684437614554434,0
1898497628213273874,1
1898903226149677939,0
1901062066492599925,0
1901680544420191333,0
1901904653048247103,1
1901927818023198244,1
1903312392159234493,1
1903531058936891757,0
1905053029249855472,1
1907179395532527963,0
1907587012300248283,1
1908531673533551545,1
1912162219685953946,0
1913742181092287860,1
1915181139753925787,1
1915361183335564358,1
1916676317007379244,0
1916971003890386670,1
1917209305620097308,0
1917919424554204691,0
1918326841059056325,1
1918539770763927465,0
1919005099404432005,1
1919583502116993358,0
1920049860603020470,1
1922163244157005692,0
1923725473113582638,1
1924070753431116084,0
1924157428059578816,0
1927645447605273197,1
1931752120182893545,0
1932351201102874973,1
1932488679370633991,1
1932716993194099708,0
1933906294603586277,1
1935963341985728791,1
1936046869587206020,0
1936891682030625800,1
1937136094014765752,1
1938293209552089672,1
1939154666537393554,1
1939456100506093921,1
1940609205192134640,1
1941064361731903971,0
1943382562967406626,0
1944143891237054747,1
1944977091887176362,1
1946121042379705984,1
1946408898596700653,0
1947433247849290827,1
1948845061862588786,0
1949756323370682366,0
1954189809912485187,0
1954487736095134335,1
1955748818541412133,1
1956255871422232067,1
1956335364261093786,1
1956476692804345722,1
1957585866586972670,1
1958470217740482989,1
1959163329453369201,0
1959867539243529105,1
1961003091665656928,1
1961326131408553944,0
1963646389489150670,0
1963725310444471772,1
1964041286661429622,0
1965343209907106488,0
1966312640559671516,0
1966534942950984144,1
1968566670254202995,0
1969229183250884966,0
1969348777179792441,0
1969721845739369775,1
1970488131726302717,0
1971327418924429335,0
1971874046325466120,1
1972221341689709519,0
1972982003767125911,1
1974600253828041499,1
1974999154974370548,0
1975199520356887467,0
1975887596692815112,1
1977251944823145774,1
1977551285225103809,0
1977648355270779651,1
1977913595122318013,1
1980486908249044444,0
1982113526767624534,1
1982605058024752712,1
1984727553221250839,1
1986012608210544579,1
1991974831049521562,0
1992042239566246061,0
1993630673085245150,1
1993729450324847484,1
1999083846772507974,1
2000390776739035277,1
2005079910272600778,1
2005766865929170075,1
2007331766048852105,1
2008548543305553139,0
2011570342987939719,1
2012422482257738201,1
2012874678016048255,1
2013597611471612984,0
2014069884347863856,1
2014517986367863968,1
2014519956274780679,1
2016579170467031131,0
2017500130810670729,0
2017658461032393164,0
2017843995880477191,1
2018196399907358607,1
2018765270754495503,0
2019744209076351645,1
2021708822951600438,1
2022581556067397519,0
2023127156089271361,0
2025193702529858960,1
2027685154694043740,0
2028104444510623970,1
2028692708599753538,1
2030538775336681748,1
2030616906666356543,0
2032770272657271027,1
2033676830921703880,1
2034595865021901165,1
2034982529859252830,1
2035503246996708993,1
2035792150250849840,0
2036673415353472368,1
2037880337705191622,1
2040541743835272143,0
2040558846880032960,1
2042356330049593649,0
2042400567633307428,0
2043025948851142965,1
2044937617097442092,0
2045603805741511553,1
2046187652928731634,0
2046354804690594379,1
2046464852274068548,1
2046886665052935479,1
